Dados horários fornecidos pelo sistema QUALAR/CETESB, reduzidos para a escala diaria.
Estacao Ibirapuera
variavel, unidade, descricao
date, dia, yyyy-mm-dd
MP10, ug/m3, concentração de material particulado inalável
CO, ppm, concentração de monóxido de carbono
O3, ug/m3, concentração de ozônio
NO, ug/m3, concentração de óxido de nitrogênio
NO2, ug/m3, concentração de dióxido de nitrogênio
Dados faltantes são representados por "NaN".
date,MP10,CO,O3,NO,NO2
2009-12-11,23.917,0.787,45.478,10.130,42.522
2009-12-12,17.958,0.622,47.870,8.826,30.261
2009-12-13,6.375,0.435,37.391,4.652,20.565
2009-12-14,26.375,0.613,35.652,8.870,36.000
2009-12-15,31.625,0.687,63.174,7.913,42.000
2009-12-16,27.667,0.857,43.739,19.348,49.783
2009-12-17,18.292,0.765,43.609,20.913,44.913
2009-12-18,13.708,0.604,37.174,13.304,36.478
2009-12-19,17.708,0.509,54.217,4.478,25.522
2009-12-20,20.583,0.517,76.217,3.043,22.565
2009-12-21,30.167,0.713,60.652,11.739,38.522
2009-12-22,40.458,0.757,67.000,2.417,34.417
2009-12-23,44.667,0.826,70.696,12.652,54.391
2009-12-24,38.583,0.896,67.478,4.000,60.000
2009-12-25,21.583,0.757,49.696,5.591,25.955
2009-12-26,15.625,0.670,40.391,4.348,27.609
2009-12-27,19.042,0.752,36.000,5.130,23.522
2009-12-28,9.458,0.657,27.261,8.652,25.348
2009-12-29,11.250,0.748,24.435,11.000,29.000
2009-12-30,19.958,0.878,33.652,NaN,NaN
2009-12-31,16.458,0.635,37.739,7.409,17.591
2010-01-01,6.917,0.413,34.261,1.957,10.696
2010-01-02,9.500,0.652,30.826,11.478,27.522
2010-01-03,23.792,0.922,59.435,20.870,27.565
2010-01-04,22.333,0.757,59.174,8.478,24.913
2010-01-05,33.375,0.873,64.591,32.000,55.000
2010-01-06,15.292,0.635,47.304,NaN,NaN
2010-01-07,18.083,0.626,40.565,NaN,NaN
2010-01-08,26.542,0.826,39.435,NaN,NaN
2010-01-09,23.542,0.774,39.409,NaN,NaN
2010-01-10,23.833,0.591,49.217,NaN,NaN
2010-01-11,26.000,0.813,52.043,NaN,NaN
2010-01-12,17.000,0.722,52.870,NaN,NaN
2010-01-13,23.364,0.626,52.652,NaN,NaN
2010-01-14,16.500,0.696,27.304,NaN,NaN
2010-01-15,17.708,0.513,26.739,NaN,NaN
2010-01-16,23.417,0.570,51.565,NaN,NaN
2010-01-17,12.833,0.596,47.739,NaN,NaN
2010-01-18,18.500,0.732,33.455,NaN,NaN
2010-01-19,16.917,0.643,47.000,9.182,29.545
2010-01-20,16.708,0.609,50.565,4.826,32.304
2010-01-21,16.167,0.648,47.652,3.957,33.522
2010-01-22,13.958,0.617,32.957,4.957,34.348
2010-01-23,20.458,0.743,33.609,11.043,37.565
2010-01-24,15.083,0.596,49.391,2.913,31.652
2010-01-25,19.458,0.735,37.174,7.043,39.826
2010-01-26,22.792,0.930,30.087,16.304,54.913
2010-01-27,20.043,0.732,33.455,17.955,38.136
2010-01-28,26.000,1.055,19.364,50.182,41.727
2010-01-29,14.227,0.733,18.905,13.050,35.850
2010-01-30,23.333,0.935,27.870,33.261,32.174
2010-01-31,33.417,0.796,50.435,2.174,34.217
2010-02-01,28.565,1.695,24.000,36.143,49.905
2010-02-02,33.917,1.473,63.476,35.045,70.955
2010-02-03,32.708,1.004,63.435,23.391,61.435
2010-02-04,36.375,1.239,44.174,36.652,63.739
2010-02-05,32.381,1.600,40.500,41.100,47.500
2010-02-06,26.000,NaN,54.217,7.913,37.783
2010-02-07,28.083,NaN,58.174,20.261,34.348
2010-02-08,25.500,NaN,57.609,9.130,34.348
2010-02-09,26.417,NaN,50.217,5.478,36.174
2010-02-10,25.609,NaN,34.818,11.227,41.318
2010-02-11,21.458,NaN,38.773,9.909,47.818
2010-02-12,34.542,NaN,52.304,35.304,46.217
2010-02-13,34.083,NaN,58.565,4.783,32.043
2010-02-14,30.292,NaN,76.348,1.174,23.348
2010-02-15,40.042,NaN,71.826,4.000,30.522
2010-02-16,46.417,NaN,60.174,0.826,26.391
2010-02-17,24.667,NaN,52.304,4.652,33.913
2010-02-18,18.250,NaN,35.348,8.955,45.773
2010-02-19,20.583,NaN,38.696,3.391,34.652
2010-02-20,21.833,NaN,51.217,5.000,35.913
2010-02-21,29.130,NaN,60.545,14.545,31.682
2010-02-22,24.458,NaN,65.478,6.957,40.435
2010-02-23,34.565,NaN,48.905,34.476,48.143
2010-02-24,21.625,NaN,36.087,7.652,38.913
2010-02-25,8.043,NaN,23.900,5.263,28.842
2010-02-26,22.000,NaN,31.913,4.217,21.913
2010-02-27,22.000,NaN,32.043,3.130,22.522
2010-02-28,21.750,NaN,25.087,2.652,27.783
2010-03-01,10.500,NaN,24.286,6.619,28.429
2010-03-02,17.500,NaN,26.609,7.261,30.783
2010-03-03,20.375,NaN,29.435,9.609,33.130
2010-03-04,16.958,NaN,26.261,8.174,29.217
2010-03-05,21.583,0.632,25.391,9.739,30.565
2010-03-06,13.375,0.565,22.478,6.739,32.478
2010-03-07,10.000,0.600,24.000,1.000,33.000
2010-03-08,NaN,NaN,NaN,NaN,NaN
2010-03-09,NaN,NaN,NaN,NaN,NaN
2010-03-10,NaN,NaN,NaN,NaN,NaN
2010-03-11,45.696,0.709,50.727,NaN,NaN
2010-03-12,53.042,0.957,48.957,11.545,50.500
2010-03-13,46.583,0.761,59.087,4.565,37.478
2010-03-14,34.042,0.752,38.130,10.783,31.609
2010-03-15,11.792,0.591,36.000,5.609,32.174
2010-03-16,19.083,0.470,51.739,3.522,23.522
2010-03-17,22.500,0.457,40.609,4.261,23.783
2010-03-18,28.250,0.543,45.217,5.783,31.957
2010-03-19,40.458,0.800,66.478,9.652,45.261
2010-03-20,41.542,0.770,58.087,13.130,42.783
2010-03-21,22.375,0.739,37.522,6.826,33.783
2010-03-22,21.708,0.678,33.261,8.957,31.609
2010-03-23,31.667,0.722,40.130,15.348,41.043
2010-03-24,42.875,0.817,56.565,5.304,46.913
2010-03-25,50.542,0.974,47.609,6.391,57.000
2010-03-26,32.500,0.839,38.957,8.217,45.522
2010-03-27,27.417,0.770,47.348,9.565,34.913
2010-03-28,18.250,0.657,36.174,4.783,28.739
2010-03-29,19.542,0.830,29.000,19.043,41.130
2010-03-30,15.917,0.643,31.913,11.565,33.913
2010-03-31,16.500,0.543,38.652,5.565,27.696
2010-04-01,19.292,0.535,32.739,6.000,28.043
2010-04-02,23.583,0.496,47.304,1.522,21.522
2010-04-03,23.042,0.791,26.739,6.391,37.957
2010-04-04,13.917,0.591,27.826,7.609,21.130
2010-04-05,6.375,0.448,37.609,3.435,22.870
2010-04-06,5.958,0.426,35.217,4.565,29.043
2010-04-07,10.792,0.378,35.130,5.609,24.696
2010-04-08,12.667,0.322,38.391,4.826,23.348
2010-04-09,12.625,0.387,34.000,8.000,27.565
2010-04-10,12.708,0.382,35.045,4.318,27.955
2010-04-11,12.292,0.348,40.739,2.304,19.739
2010-04-12,21.792,0.000,41.261,5.043,26.261
2010-04-13,23.708,NaN,40.000,6.435,36.739
2010-04-14,27.667,NaN,50.609,4.435,36.000
2010-04-15,38.167,NaN,49.174,8.696,50.261
2010-04-16,46.208,NaN,53.957,22.391,57.087
2010-04-17,50.250,NaN,63.087,6.783,56.261
2010-04-18,40.083,NaN,54.652,4.783,37.913
2010-04-19,44.917,0.820,58.913,8.391,53.739
2010-04-20,55.375,1.204,52.304,43.478,73.739
2010-04-21,68.042,0.904,58.435,6.304,51.913
2010-04-22,76.667,1.087,49.739,33.435,67.870
2010-04-23,75.000,1.900,13.000,92.000,97.000
2010-04-24,NaN,NaN,NaN,NaN,NaN
2010-04-25,NaN,NaN,NaN,NaN,NaN
2010-04-26,NaN,NaN,NaN,NaN,NaN
2010-04-27,NaN,NaN,NaN,NaN,NaN
2010-04-28,NaN,NaN,NaN,NaN,NaN
2010-04-29,NaN,NaN,NaN,NaN,NaN
2010-04-30,NaN,NaN,NaN,NaN,NaN
2010-05-01,37.304,0.636,66.682,NaN,NaN
2010-05-02,36.375,0.700,54.565,NaN,NaN
2010-05-03,51.304,1.182,38.500,NaN,NaN
2010-05-04,58.542,0.996,38.609,20.409,48.045
2010-05-05,58.583,1.078,37.000,46.174,54.391
2010-05-06,49.261,1.117,45.348,22.696,57.957
2010-05-07,74.458,1.719,48.348,67.348,66.391
2010-05-08,38.708,0.739,38.000,1.783,44.000
2010-05-09,4.958,0.383,45.130,0.739,18.870
2010-05-10,6.833,0.413,39.652,4.174,28.565
2010-05-11,22.917,0.617,28.870,16.043,46.957
2010-05-12,26.375,0.504,29.652,11.478,45.000
2010-05-13,19.167,0.470,32.522,8.087,38.522
2010-05-14,23.458,0.696,23.391,8.609,49.348
2010-05-15,35.292,0.783,43.652,6.609,52.130
2010-05-16,54.917,1.217,50.652,42.870,50.870
2010-05-17,30.750,0.639,37.043,6.739,44.957
2010-05-18,46.542,0.804,34.957,8.783,60.957
2010-05-19,32.833,0.732,12.048,16.478,47.478
2010-05-20,28.762,0.570,21.381,18.050,44.600
2010-05-21,18.917,0.682,23.909,13.455,42.182
2010-05-22,17.167,0.622,38.391,6.304,40.087
2010-05-23,15.167,0.670,27.870,6.130,35.000
2010-05-24,46.792,0.943,32.391,20.435,54.391
2010-05-25,54.833,0.996,41.652,22.609,55.739
2010-05-26,33.375,0.652,36.957,4.435,43.870
2010-05-27,16.958,0.465,40.478,4.391,32.783
2010-05-28,25.042,0.648,32.348,10.043,42.696
2010-05-29,42.792,0.913,35.174,20.348,47.087
2010-05-30,55.083,0.783,34.087,16.478,40.043
2010-05-31,18.667,0.404,41.783,3.000,22.348
2010-06-01,22.292,0.457,38.478,3.826,31.478
2010-06-02,20.292,0.483,34.652,6.217,36.565
2010-06-03,27.125,0.517,36.391,3.348,31.435
2010-06-04,41.167,0.709,26.043,12.652,46.043
2010-06-05,16.542,0.522,30.739,4.435,24.739
2010-06-06,28.750,0.609,32.435,13.826,34.043
2010-06-07,60.083,1.661,29.870,102.739,87.043
2010-06-08,69.542,1.387,31.522,71.826,66.261
2010-06-09,37.750,0.687,39.913,11.130,47.522
2010-06-10,31.958,0.622,33.870,5.783,39.783
2010-06-11,14.792,0.443,36.739,4.826,31.609
2010-06-12,14.739,0.426,39.652,2.435,30.130
2010-06-13,24.083,0.474,39.391,3.783,31.565
2010-06-14,41.042,0.865,30.609,29.348,49.783
2010-06-15,66.565,1.474,31.957,88.130,69.043
2010-06-16,90.583,2.152,38.130,166.261,79.435
2010-06-17,72.667,1.770,37.043,104.609,80.217
2010-06-18,92.375,2.174,40.783,90.522,100.261
2010-06-19,105.083,1.657,49.304,112.478,71.043
2010-06-20,62.167,0.878,52.304,14.957,52.261
2010-06-21,49.625,0.791,36.000,12.565,47.826
2010-06-22,29.458,0.674,17.696,10.696,48.130
2010-06-23,21.500,0.643,29.174,9.130,40.826
2010-06-24,58.125,0.970,27.217,22.783,66.435
2010-06-25,62.174,1.235,37.783,44.826,69.261
2010-06-26,68.708,1.261,39.478,45.217,58.522
2010-06-27,63.708,0.813,41.391,12.000,44.609
2010-06-28,74.300,1.530,40.435,93.000,59.261
2010-06-29,48.333,0.613,53.783,3.217,38.522
2010-06-30,81.750,1.300,32.783,38.435,93.565
2010-07-01,83.870,1.352,35.217,44.652,77.391
2010-07-02,67.583,0.891,46.652,8.652,65.261
2010-07-03,91.042,1.139,42.217,23.304,70.652
2010-07-04,76.292,0.835,46.609,7.304,42.000
2010-07-05,72.333,0.822,38.087,13.304,56.870
2010-07-06,81.417,1.368,32.000,56.818,67.000
2010-07-07,88.304,1.613,35.217,98.739,68.130
2010-07-08,102.348,1.683,47.826,114.261,78.217
2010-07-09,80.333,0.661,75.652,1.304,36.826
2010-07-10,64.708,0.613,62.348,1.130,30.913
2010-07-11,65.833,0.748,59.739,5.652,38.130
2010-07-12,75.500,0.900,28.783,22.957,51.043
2010-07-13,34.750,0.674,14.739,14.565,44.087
2010-07-14,10.750,0.548,24.087,6.957,42.261
2010-07-15,15.043,0.727,20.318,11.455,48.000
2010-07-16,8.444,0.572,27.647,4.889,42.444
2010-07-17,20.375,0.661,30.391,4.174,35.783
2010-07-18,22.042,0.717,28.609,3.478,29.913
2010-07-19,27.792,0.652,29.261,12.696,36.826
2010-07-20,49.958,0.943,31.565,37.565,53.739
2010-07-21,46.750,0.904,26.913,24.043,57.087
2010-07-22,59.500,1.057,36.783,58.000,57.261
2010-07-23,60.583,1.270,36.435,57.435,67.696
2010-07-24,23.833,0.626,42.478,2.043,29.174
2010-07-25,45.833,0.574,44.696,4.174,33.957
2010-07-26,41.875,0.748,39.174,23.957,47.174
2010-07-27,15.167,0.543,33.952,2.905,31.381
2010-07-28,40.000,0.826,24.000,20.696,37.391
2010-07-29,59.375,0.887,49.750,15.864,52.682
2010-07-30,67.958,0.991,35.087,21.478,56.913
2010-07-31,105.625,0.917,41.522,41.696,50.478
2010-08-01,61.042,1.017,51.652,39.348,38.783
2010-08-02,10.833,0.526,39.130,2.696,27.652
2010-08-03,6.792,0.409,38.000,2.696,23.348
2010-08-04,8.292,0.457,34.304,3.087,26.478
2010-08-05,12.917,0.513,30.565,6.217,32.043
2010-08-06,9.458,0.378,44.783,2.391,22.652
2010-08-07,43.458,0.926,40.261,21.652,39.087
2010-08-08,100.625,1.826,51.826,62.565,64.826
2010-08-09,51.667,1.157,27.174,38.043,44.348
2010-08-10,31.625,0.583,36.739,5.174,34.783
2010-08-11,36.875,0.587,37.478,4.261,34.957
2010-08-12,61.333,0.717,52.652,6.087,44.217
2010-08-13,98.125,0.783,45.826,7.478,54.043
2010-08-14,23.792,0.448,42.304,2.478,23.304
2010-08-15,17.250,0.336,56.000,0.636,14.682
2010-08-16,21.435,0.400,50.318,2.955,22.545
2010-08-17,25.609,0.486,34.500,5.091,30.727
2010-08-18,42.167,0.622,44.652,13.087,40.348
2010-08-19,69.000,1.222,48.609,45.826,68.478
2010-08-20,132.542,2.135,62.000,140.609,92.478
2010-08-21,47.000,1.026,85.435,16.043,53.261
2010-08-22,98.304,1.052,91.652,8.957,49.304
2010-08-23,115.667,1.526,62.391,41.652,92.087
2010-08-24,144.042,2.661,58.348,183.826,101.913
2010-08-25,168.292,2.665,63.739,157.652,116.652
2010-08-26,136.292,2.326,62.304,160.087,110.261
2010-08-27,145.458,2.243,66.652,152.304,107.217
2010-08-28,100.000,1.300,70.609,7.174,59.130
2010-08-29,125.708,1.300,78.000,18.565,60.696
2010-08-30,63.833,0.748,77.870,1.217,28.783
2010-08-31,97.043,0.978,77.609,12.870,48.957
2010-09-01,76.391,0.764,66.000,8.571,52.810
2010-09-02,98.583,1.214,74.136,60.955,74.136
2010-09-03,121.875,1.571,62.714,32.905,97.190
2010-09-04,136.625,0.987,65.478,10.783,73.174
2010-09-05,58.583,0.913,40.217,18.087,26.000
2010-09-06,14.429,0.482,46.591,1.227,21.318
2010-09-07,NaN,0.670,19.435,7.043,34.957
2010-09-08,NaN,0.514,49.048,2.810,23.619
2010-09-09,20.435,0.452,54.522,2.182,23.318
2010-09-10,30.292,0.535,51.435,3.087,29.913
2010-09-11,50.250,0.743,59.609,15.826,47.261
2010-09-12,61.750,0.852,62.261,9.174,52.826
2010-09-13,54.667,0.664,49.864,6.300,53.300
2010-09-14,84.273,0.705,66.950,3.632,52.421
2010-09-15,40.583,0.691,50.435,1.435,29.478
2010-09-16,30.958,0.665,45.130,2.955,30.955
2010-09-17,50.750,0.850,46.955,16.381,43.476
2010-09-18,21.875,0.448,61.261,0.870,17.565
2010-09-19,23.042,0.452,52.783,0.739,16.783
2010-09-20,38.435,0.700,37.000,7.136,37.682
2010-09-21,46.833,1.039,43.522,19.905,61.143
2010-09-22,51.208,1.105,32.143,24.350,50.650
2010-09-23,78.739,1.755,52.591,50.952,75.095
2010-09-24,47.417,1.122,43.217,14.409,52.500
2010-09-25,32.087,0.774,75.565,4.435,29.739
2010-09-26,18.375,0.774,53.783,0.696,27.913
2010-09-27,39.417,1.143,39.391,3.652,53.522
2010-09-28,37.174,1.374,35.435,9.609,63.783
2010-09-29,66.478,1.557,30.762,19.273,65.773
2010-09-30,53.958,1.200,37.174,4.652,42.478
2010-10-01,69.917,1.777,24.000,0.000,34.000
2010-10-02,31.250,0.948,39.609,3.455,30.591
2010-10-03,6.125,0.470,46.000,1.261,17.565
2010-10-04,25.208,0.670,24.652,10.455,34.636
2010-10-05,22.208,0.639,23.826,14.913,30.217
2010-10-06,42.917,0.768,46.318,11.565,41.174
2010-10-07,37.500,0.874,50.565,15.522,36.696
2010-10-08,18.417,0.496,73.957,5.667,28.571
2010-10-09,9.792,0.409,57.870,5.130,17.478
2010-10-10,18.042,0.423,59.500,4.810,14.333
2010-10-11,10.250,0.374,54.826,4.783,17.826
2010-10-12,27.125,0.355,61.227,3.727,14.227
2010-10-13,28.292,0.400,52.696,7.524,26.190
2010-10-14,54.958,0.635,71.826,8.957,42.000
2010-10-15,50.917,0.857,62.870,14.087,47.565
2010-10-16,33.333,0.883,75.957,7.913,41.348
2010-10-17,36.522,0.764,77.364,5.318,23.000
2010-10-18,9.542,0.552,45.957,7.087,23.174
2010-10-19,24.625,0.483,56.870,6.913,27.261
2010-10-20,39.292,0.604,57.000,11.043,40.913
2010-10-21,56.333,0.696,55.652,8.217,47.174
2010-10-22,58.958,0.722,62.522,3.304,43.652
2010-10-23,48.500,0.735,51.652,2.826,37.870
2010-10-24,24.227,0.576,44.381,2.571,24.571
2010-10-25,37.208,0.695,62.682,5.619,41.762
2010-10-26,12.125,0.513,39.261,3.435,26.957
2010-10-27,29.083,0.509,47.522,6.739,28.696
2010-10-28,47.000,0.691,55.261,11.217,50.522
2010-10-29,65.750,0.930,61.087,13.783,63.000
2010-10-30,49.826,0.917,22.304,11.043,54.522
2010-10-31,21.208,0.726,44.522,4.043,29.826
2010-11-01,36.792,0.748,25.087,7.435,39.217
2010-11-02,55.333,0.630,65.609,2.391,33.087
2010-11-03,58.417,0.565,56.217,3.913,35.043
2010-11-04,54.583,0.713,53.174,5.304,46.783
2010-11-05,38.833,0.683,50.267,10.545,42.045
2010-11-06,13.625,0.633,47.571,6.048,38.190
2010-11-07,34.583,0.705,61.682,5.952,36.857
2010-11-08,35.208,0.709,74.130,5.087,41.522
2010-11-09,36.000,0.609,87.273,5.227,37.545
2010-11-10,15.043,0.609,50.500,5.333,31.667
2010-11-11,14.478,0.522,41.739,6.636,26.136
2010-11-12,20.042,0.570,31.522,8.273,29.455
2010-11-13,14.542,0.426,36.609,4.478,23.957
2010-11-14,21.000,0.513,47.348,2.478,22.043
2010-11-15,26.591,0.496,73.870,1.182,18.682
2010-11-16,16.583,0.778,27.652,18.522,44.826
2010-11-17,24.292,0.783,42.870,24.550,43.900
2010-11-18,27.750,0.561,56.826,7.261,36.913
2010-11-19,45.292,0.843,75.261,14.091,66.136
2010-11-20,60.583,1.033,59.286,12.524,65.905
2010-11-21,67.583,0.887,94.000,4.826,53.435
2010-11-22,30.292,0.739,50.913,5.826,42.652
2010-11-23,18.913,0.673,42.273,5.364,37.136
2010-11-24,31.708,0.664,63.045,4.143,40.095
2010-11-25,31.208,0.783,62.739,6.091,46.318
2010-11-26,21.708,0.722,47.435,7.478,43.913
2010-11-27,31.167,0.591,68.217,2.043,30.391
2010-11-28,41.583,0.578,80.957,1.652,29.913
2010-11-29,41.167,0.657,61.913,3.391,37.174
2010-11-30,21.458,0.713,46.217,4.870,40.043
2010-12-01,30.250,0.739,63.696,2.091,37.636
2010-12-02,18.292,0.643,55.783,3.478,32.739
2010-12-03,20.458,0.767,42.864,5.571,39.952
2010-12-04,30.083,0.883,69.130,20.000,38.783
2010-12-05,16.417,0.586,54.818,1.227,21.091
2010-12-06,10.870,0.555,47.045,2.429,24.762
2010-12-07,19.917,0.678,41.087,5.913,34.652
2010-12-08,24.333,0.691,51.870,5.913,35.348
2010-12-09,15.667,0.543,51.130,3.955,27.455
2010-12-10,32.091,0.635,68.217,3.696,33.478
2010-12-11,40.833,0.800,59.000,4.130,41.435
2010-12-12,31.667,0.904,52.913,7.304,33.478
2010-12-13,17.500,0.668,55.773,2.143,33.143
2010-12-14,7.000,0.552,30.652,6.783,30.043
2010-12-15,8.917,0.626,24.000,4.435,35.913
2010-12-16,14.958,0.878,NaN,9.565,48.217
2010-12-17,26.958,0.859,65.667,11.727,41.864
2010-12-18,18.250,0.709,31.435,6.130,39.696
2010-12-19,34.000,0.767,74.048,7.050,30.200
2010-12-20,49.250,0.783,73.043,2.818,37.955
2010-12-21,46.958,1.330,53.478,29.826,80.435
2010-12-22,29.500,0.704,75.522,3.565,40.565
2010-12-23,23.250,0.726,59.522,3.364,45.591
2010-12-24,28.500,0.583,82.522,0.739,25.000
2010-12-25,26.292,0.587,67.565,2.522,25.130
2010-12-26,26.522,0.786,47.619,2.952,30.476
2010-12-27,8.958,0.486,39.864,1.952,19.333
2010-12-28,15.625,0.426,49.783,3.174,22.174
2010-12-29,18.917,0.404,67.087,1.783,21.870
2010-12-30,17.042,0.413,42.609,2.783,17.957
2010-12-31,20.167,0.500,65.870,1.174,18.043
2011-01-01,19.500,0.478,58.000,0.652,13.435
2011-01-02,5.708,0.470,32.522,2.087,16.435
2011-01-03,12.208,0.826,20.870,17.773,38.818
2011-01-04,14.583,0.857,22.130,14.909,34.227
2011-01-05,17.750,0.652,49.957,7.000,28.391
2011-01-06,13.167,0.613,50.261,3.435,31.652
2011-01-07,17.000,0.667,34.714,7.250,35.650
2011-01-08,20.583,0.868,31.409,19.864,40.091
2011-01-09,22.917,0.600,46.500,4.818,20.045
2011-01-10,16.095,0.595,45.300,6.300,25.050
2011-01-11,10.625,0.574,46.435,4.773,24.500
2011-01-12,16.625,0.670,38.957,6.261,31.478
2011-01-13,13.958,0.670,36.696,4.826,37.435
2011-01-14,16.000,0.735,38.043,3.957,35.913
2011-01-15,24.250,0.683,65.304,2.130,29.957
2011-01-16,21.875,0.574,70.000,0.783,19.304
2011-01-17,13.417,0.613,34.609,6.391,30.217
2011-01-18,19.917,0.764,48.591,16.364,34.955
2011-01-19,24.708,0.800,39.522,42.000,56.000
2011-01-20,23.000,0.817,38.652,10.333,38.619
2011-01-21,43.917,0.977,56.409,12.364,47.591
2011-01-22,39.708,0.739,92.652,0.000,38.000
2011-01-23,37.958,0.673,67.818,NaN,NaN
2011-01-24,41.792,0.914,95.714,NaN,NaN
2011-01-25,40.250,0.678,65.435,NaN,NaN
2011-01-26,55.750,0.939,61.261,NaN,NaN
2011-01-27,53.917,0.835,66.043,21.714,46.000
2011-01-28,42.125,0.804,70.478,15.087,61.696
2011-01-29,57.250,1.100,85.870,8.348,65.217
2011-01-30,34.708,0.743,94.522,1.043,30.565
2011-01-31,40.708,0.761,77.696,2.609,45.826
2011-02-01,28.417,0.574,69.130,2.870,37.522
2011-02-02,36.000,0.913,49.087,7.957,55.261
2011-02-03,30.591,0.920,31.350,10.158,56.632
2011-02-04,37.043,1.086,38.273,23.091,54.864
2011-02-05,45.875,0.852,81.652,8.304,36.609
2011-02-06,54.458,0.952,77.043,13.652,38.348
2011-02-07,36.583,0.691,85.136,1.636,34.182
2011-02-08,38.000,0.860,46.200,12.150,50.900
2011-02-09,33.292,0.717,69.565,15.739,41.217
2011-02-10,38.000,0.730,68.000,12.261,41.870
2011-02-11,38.250,0.730,81.696,4.826,51.826
2011-02-12,39.958,0.686,76.500,5.682,46.136
2011-02-13,34.708,0.622,83.913,2.609,31.652
2011-02-14,34.292,0.757,67.261,4.727,40.818
2011-02-15,32.833,0.926,50.130,4.130,55.696
2011-02-16,34.792,0.757,72.870,2.522,45.957
2011-02-17,29.708,0.739,69.783,4.682,47.636
2011-02-18,32.792,0.800,48.348,9.182,49.318
2011-02-19,41.292,0.739,85.087,3.000,31.522
2011-02-20,41.042,0.704,85.696,0.478,28.870
2011-02-21,30.167,1.074,47.174,25.652,52.391
2011-02-22,42.125,0.836,63.318,10.409,47.818
2011-02-23,20.273,0.595,64.381,2.143,28.762
2011-02-24,36.625,0.759,66.318,3.636,45.909
2011-02-25,32.417,0.591,76.217,1.565,29.000
2011-02-26,41.792,0.586,86.545,1.455,28.955
2011-02-27,32.917,0.638,68.143,0.524,25.143
2011-02-28,14.043,0.733,40.524,9.400,37.750
2011-03-01,9.636,0.565,26.000,5.905,27.381
2011-03-02,13.783,0.605,27.000,6.952,26.524
2011-03-03,18.625,0.683,27.087,9.476,29.571
2011-03-04,14.913,0.595,28.545,6.381,26.857
2011-03-05,15.042,0.478,29.565,3.565,20.348
2011-03-06,16.208,0.422,39.174,1.261,14.087
2011-03-07,17.625,0.452,34.739,2.826,17.783
2011-03-08,22.292,0.609,44.304,3.174,25.522
2011-03-09,21.292,0.564,41.000,5.409,23.682
2011-03-10,19.957,0.559,38.273,2.952,21.857
2011-03-11,21.333,0.539,39.043,3.913,20.348
2011-03-12,28.750,0.800,32.043,6.957,40.000
2011-03-13,30.167,0.770,56.957,3.348,28.913
2011-03-14,24.667,0.691,41.043,5.783,28.435
2011-03-15,5.958,0.457,39.522,2.522,16.870
2011-03-16,29.636,0.473,37.955,3.762,21.619
2011-03-17,21.167,0.626,35.261,5.696,30.087
2011-03-18,37.391,0.927,46.227,6.000,52.476
2011-03-19,21.333,0.704,36.391,6.696,28.348
2011-03-20,7.217,0.404,47.609,0.870,14.130
2011-03-21,13.696,0.591,36.773,4.714,22.857
2011-03-22,31.833,0.635,38.783,8.043,32.870
2011-03-23,28.167,0.661,35.565,8.217,42.391
2011-03-24,35.083,0.817,43.000,13.696,45.696
2011-03-25,39.958,0.900,59.304,19.870,42.217
2011-03-26,48.208,0.757,73.217,2.348,37.304
2011-03-27,49.083,0.887,76.478,0.913,38.652
2011-03-28,40.739,0.750,66.955,2.286,37.333
2011-03-29,19.130,0.623,50.609,2.810,27.286
2011-03-30,11.478,0.532,38.522,2.905,25.429
2011-03-31,19.304,0.595,40.864,4.050,29.100
2011-04-01,25.542,0.570,59.087,2.174,28.913
2011-04-02,31.333,0.639,51.522,4.826,30.565
2011-04-03,8.667,0.557,29.043,2.000,25.478
2011-04-04,19.875,0.709,25.783,10.000,40.609
2011-04-05,33.458,1.070,30.913,40.130,41.522
2011-04-06,38.087,0.782,61.478,9.667,49.714
2011-04-07,35.381,0.582,62.261,2.952,32.619
2011-04-08,35.571,0.660,67.571,3.263,39.105
2011-04-09,48.783,0.877,65.182,20.762,43.714
2011-04-10,24.542,0.586,54.591,1.136,27.818
2011-04-11,24.000,0.868,39.316,26.474,39.211
2011-04-12,38.458,1.219,38.857,58.476,38.952
2011-04-13,14.708,0.700,34.609,16.043,33.826
2011-04-14,44.958,1.326,72.565,60.783,58.652
2011-04-15,54.042,1.159,79.591,23.500,53.682
2011-04-16,41.333,0.713,93.696,0.783,27.957
2011-04-17,42.042,0.586,93.455,0.273,20.455
