Dados diarios fornecidos pela estacao meteorologica do IAG/USP
variavel, unidade, descricao
data, dia, yyyy-mm-dd
TempMed, oC, temperatura media diaria
TempMax, oC, temperatura maxima diaria
TempMin, oC, temperatura minima diaria
URMed, %, umidade relativa media diaria
URMin, %, umidade relativa minima diaria
VV, km/h, velocidade do vento media diaria
Rad, W/m2, irradiação solar global
Press, mbar, pressão atmosférica na superfície media diaria
Precip, mm/dia, acumulado diario de precipitacao
data,TempMed,TempMax,TempMin,URMed,URMin,VV,Rad,Press,Precip
2014-11-06,19.96666667,26.3,17.7,87.875,69,5.291666667,16.38676929,927.7327296,0.5
2014-11-07,22.45416667,31.3,17.7,78.79166667,44,6.125,22.3256805,923.9689285,5.7
2014-11-08,20.89166667,26.3,18.3,83.29166667,59,6,13.70479294,922.3847172,4.8
2014-11-09,20.3375,25.1,17.2,80.08333333,59,5.791666667,19.01254281,924.0566902,1.8
2014-11-10,19.57916667,26.2,15,73.45833333,54,6.541666667,27.56955942,924.07786,0
2014-11-11,19.575,27.2,13.5,76.33333333,47,7,27.25943292,922.3582151,0
2014-11-12,21.65833333,27.2,15.2,74.41666667,54,4.958333333,13.79744439,919.2792999,0
2014-11-13,21.12916667,30.4,16.7,85.41666667,50,6.416666667,16.653281,919.5231422,17.7
2014-11-14,16.04583333,19.9,14.5,89.04166667,65,6.125,7.621094334,923.8687693,4.5
2014-11-15,17.0875,22.8,14.3,82.41666667,64,7.166666667,24.58803456,926.6130043,0.2
2014-11-16,18.075,24,13.1,73.375,52,6.791666667,28.55759153,927.3108876,0.1
2014-11-17,16.4875,22.2,9.2,77.20833333,56,6,27.61132468,926.7840186,0
2014-11-18,18.1,26.2,12.7,73.66666667,44,6.375,30.472002,925.4372912,0
2014-11-19,20.6,30.8,12.9,71.5,30,5.416666667,28.5732204,924.4231204,0
2014-11-20,20.95,26.8,16.4,74.45833333,49,4.875,15.16768945,924.8569077,0
2014-11-21,23.42083333,32.2,16,70.41666667,35,4.958333333,20.88425681,924.0956266,0
2014-11-22,23.11666667,28,20,77,51,4.25,11.44169241,922.8250317,0
2014-11-23,21.16666667,26.4,18.1,85.33333333,62,4.708333333,12.15780326,924.2506806,0.7
2014-11-24,20.92083333,26.8,18,87,69,5.333333333,18.35252611,925.1085521,0
2014-11-25,23.19583333,31.8,19.4,80.625,44,6.333333333,19.86367854,921.5320842,53.5
2014-11-26,22.2,29.2,19.8,89.04166667,58,6.416666667,15.49809116,919.584697,42.3
2014-11-27,20.62083333,24.8,17.6,87.29166667,74,4.958333333,17.80331823,923.1339318,0.3
2014-11-28,20.15416667,26.3,16.7,80,57,6.083333333,23.76308414,925.9513142,0
2014-11-29,20.17916667,25,17.7,79.66666667,67,7,17.17158278,926.9961595,0
2014-11-30,20.80833333,28,15.8,81.04166667,54,5.666666667,21.6226863,925.9248399,0
2014-12-01,22.62916667,30.6,18.3,80.125,48,5.041666667,21.46578184,925.0472035,1.9
2014-12-02,24.25833333,30.2,19,64.125,41,7.125,25.36161596,924.3261003,0
2014-12-03,25.17916667,31.2,20.4,56.91666667,40,9.416666667,27.6684866,923.1051067,0
2014-12-04,18.65833333,23.3,15.3,90.95833333,78,5.041666667,6.449138247,925.001046,8
2014-12-05,17.54583333,20.6,15.3,86.75,75,5.791666667,12.09316851,927.2268057,0.1
2014-12-06,20.0375,27.4,15.6,80.83333333,57,5.458333333,25.13074119,926.7439858,0.1
2014-12-07,21.8625,31,15,76.375,36,4.083333333,29.50467945,926.0677216,0
2014-12-08,23.64166667,31.8,18,73.125,35,4.125,21.47667014,925.1356625,1.6
2014-12-09,23.14166667,28.4,18.6,78.125,51,3.916666667,15.51482697,923.6585256,0
2014-12-10,22.15,28,19.4,81.91666667,55,6.375,14.56145631,923.3172622,2.2
2014-12-11,23.32916667,30.8,19.5,78.20833333,48,6.375,22.03642532,923.6057819,7.3
2014-12-12,22.55,29.2,19.8,84.79166667,56,4.791666667,14.16510108,923.2192432,34.4
2014-12-13,20.78333333,22.7,19.4,88.58333333,78,8.458333333,10.34863927,920.0613608,4.9
2014-12-14,19.825,25.6,16.4,89.25,67,5.625,14.40463836,922.4187291,6.2
2014-12-15,18.75416667,24.6,15,75.66666667,51,6.875,30.23056618,926.4795141,0
2014-12-16,19.025,25.4,13.7,77.16666667,56,6.916666667,28.0045557,926.6134693,0
2014-12-17,21.19583333,31.2,14,72.45833333,39,5.958333333,29.43666629,923.2285888,0
2014-12-18,23.02083333,33.2,15.8,68.54166667,33,3.666666667,27.21032854,921.3713485,0
2014-12-19,21.74583333,29.2,16.8,84.75,56,4.125,16.87161667,921.1222293,13.2
2014-12-20,25.2,32,20,69,47,8.916666667,26.97237686,920.8769389,0.1
2014-12-21,26.225,31.6,22.6,65.75,46,12.66666667,26.57488631,921.0021598,0
2014-12-22,23.62083333,29.9,20.2,83,58,9.458333333,14.56548343,922.8067315,88.6
2014-12-23,19.22916667,21.4,16.8,96.20833333,93,5.75,7.168912272,925.5034527,10.2
2014-12-24,18.77083333,21.8,16.4,90.70833333,80,4.541666667,12.49756319,927.2453129,2
2014-12-25,21.575,30,18.2,86,57,4.125,20.21206061,928.0211434,13.8
2014-12-26,23.99166667,32.2,19.6,78.45833333,46,4.166666667,27.05149152,928.5036419,0
2014-12-27,26.125,35.6,18.8,67,29,3.25,28.56214421,925.7829955,0
2014-12-28,27.23333333,34.8,19.4,60.04166667,30,5.416666667,28.64113072,923.1433465,12.6
2014-12-29,23.96666667,33.6,18.6,78.58333333,41,5.833333333,22.19884173,922.8557833,11.8
2014-12-30,25.3625,32.1,20,66.5,43,6.375,24.6635067,922.1856672,0
2014-12-31,25.8625,33.2,21.2,62.41666667,41,8.166666667,25.21941039,922.7404039,0.4
2015-01-01,26.29583333,33.3,20.6,67.5,41,6.708333333,26.25229203,923.1790802,0
2015-01-02,25.82083333,34.4,21.7,72.625,41,6.583333333,22.1959701,923.6009362,22.9
2015-01-03,23.1,28.6,21.2,89.5,70,4.291666667,18.13988887,925.8779317,3.8
2015-01-04,22.3875,26.8,20.4,84.91666667,66,3.875,10.58571251,926.6059662,2.5
2015-01-05,22.47916667,29.1,19.3,84.5,59,5.041666667,16.15050587,926.9848821,4.7
2015-01-06,23.6,31.8,18.5,75.41666667,40,5.708333333,25.37163273,927.4084397,0
2015-01-07,23.75,33.8,18.2,75.625,36,5.25,24.49565602,925.8783336,19.3
2015-01-08,23.975,33.8,17.8,76.29166667,42,4.25,27.9121381,925.765487,9.5
2015-01-09,26.4625,34.8,19.6,70.16666667,35,3.625,28.86399879,924.9905318,0.1
2015-01-10,26.88333333,34.4,21.4,71.79166667,37,3.75,24.25208505,925.3223537,2
2015-01-11,25.8625,35.4,19.9,77.08333333,36,5.041666667,22.74017615,925.2871955,0.8
2015-01-12,24.1875,35.8,19.1,78.91666667,33,5,22.5793055,925.3241499,14.3
2015-01-13,25.51666667,35,17.6,73.33333333,34,4.166666667,26.07339576,925.1972541,0.1
2015-01-14,23.92916667,34.9,19.2,81.29166667,47,5.708333333,20.11212604,925.4372695,38.4
2015-01-15,25.11666667,32.5,19.2,77.75,52,5.291666667,25.19434068,926.3666985,0.1
2015-01-16,25.125,31.7,20.6,79.375,48,4.083333333,19.47243033,926.5271621,0.2
2015-01-17,26.85416667,35.6,19,66.5,31,3.5,26.14179698,924.8186911,0
2015-01-18,26.86666667,35,21.3,71.45833333,35,3.875,20.89730315,924.9706343,0
2015-01-19,27.19583333,36.2,21.2,67.5,25,5.666666667,27.88216324,925.1665604,0
2015-01-20,26.2375,35.6,19.5,69.5,29,4.041666667,27.40204644,923.6022946,0
2015-01-21,23.75,29.4,20,77.625,57,5.416666667,18.42805528,924.6906302,9.5
2015-01-22,21.00833333,26.4,18.6,85.83333333,59,6.041666667,18.10784728,926.2616585,18.2
2015-01-23,20.83333333,26.6,17.8,86.70833333,65,5.166666667,16.12110931,926.5503178,2.8
2015-01-24,21.88333333,29.9,17.1,82.375,50,4.958333333,18.89551835,925.0963346,17.3
2015-01-25,23.35416667,32.3,16.9,72.875,43,6.541666667,26.90461336,924.2263817,31.5
2015-01-26,22.75,31.2,18.6,80.16666667,52,5.75,21.26837519,924.9336879,19.8
2015-01-27,23.2375,29.6,18.6,79.91666667,56,5.541666667,19.36118012,925.1284268,42.3
2015-01-28,24.62083333,30.1,20.2,76.95833333,53,4.583333333,21.33951203,924.7131642,0.4
2015-01-29,24.92083333,30.2,20.9,71.16666667,51,10.20833333,23.31685651,924.0015305,0
2015-01-30,21.79583333,26.2,18.2,85.75,73,7.708333333,12.77149438,925.9641894,0.8
2015-01-31,20.64166667,24.3,17.8,90.25,79,5.166666667,10.78785955,927.9708685,0.8
2015-02-01,22.5875,27.2,19.8,84.83333333,64,5.958333333,14.74613181,926.7094784,1.5
2015-02-02,21.6875,26.9,18.7,85.875,64,3.791666667,14.9010008,925.685779,11.4
2015-02-03,22.90833333,30.7,17.3,76.16666667,45,4.541666667,26.2193402,923.5991798,0
2015-02-04,22.12083333,25.8,19.5,77.83333333,63,4.958333333,11.48982727,921.1923332,5.4
2015-02-05,19.65416667,22.8,17.7,94.08333333,82,5.708333333,8.242337465,918.018093,51.9
2015-02-06,19.94166667,26.4,17.3,89.45833333,62,3.083333333,13.77779633,918.7989029,21.1
2015-02-07,20.7,28.3,16.1,82.625,50,3.5,21.12891105,920.1777132,1.5
2015-02-08,21.95,28.5,17.2,81.70833333,57,6.375,21.51788483,922.9582782,0
2015-02-09,23.60833333,30.5,18.2,78.25,51,5.5,19.85140767,923.2266218,1.8
2015-02-10,23.56666667,30.6,18.9,80.75,58,6.291666667,19.9240498,924.5863742,19.7
2015-02-11,25.19166667,31.6,20.2,76.08333333,55,6.333333333,23.94569265,925.6294408,0.6
2015-02-12,26.73333333,33.9,21.3,70.875,43,5.375,25.83245303,926.3116107,0
2015-02-13,24.6125,32.3,20.9,77.83333333,42,4.541666667,14.3785177,926.7352139,0
2015-02-14,23.22916667,31,19.4,81.875,56,5.166666667,19.81741524,925.3580219,0
2015-02-15,21.6125,26.5,18.6,86.45833333,67,5.25,15.39324469,924.3977119,16.7
2015-02-16,21.16666667,26.9,18.8,88.08333333,63,3.916666667,12.15491497,924.5647507,29.1
2015-02-17,22.225,28,19.7,86.33333333,64,4.541666667,16.24807583,923.2121036,19.2
2015-02-18,21.275,27,19.7,90.58333333,67,7.833333333,10.88479798,921.569741,12.7
2015-02-19,23.80833333,28.9,19.8,75,58,10.08333333,24.89601643,922.1664066,0
2015-02-20,24.58333333,29.3,21.2,73.83333333,52,7.958333333,19.92673273,925.0464955,0.3
2015-02-21,24.09583333,30.6,19.7,77.16666667,54,4.833333333,21.64858233,928.1527754,0
2015-02-22,23.56666667,30.4,18.9,75.83333333,35,5.458333333,26.43527982,928.2823302,0
2015-02-23,24.5,31.2,19.8,76.54166667,42,5.791666667,22.41443758,927.4382631,0
2015-02-24,22.2125,30.7,17.9,83.20833333,52,4.125,16.2761686,926.9602659,26.1
2015-02-25,21.05833333,29.3,17.8,87.625,58,4.75,12.49931624,927.3525781,33.6
2015-02-26,22.6625,31.4,17.6,80.625,46,3.666666667,22.22423714,924.3085407,0.2
2015-02-27,23.87916667,32.1,18.4,73.58333333,45,4.458333333,19.46745022,922.400693,0
2015-02-28,20.89166667,25.8,18.2,88.5,70,5.416666667,10.04989721,925.5181309,30.6
2015-03-01,20.5,25.6,14.2,83.16666667,64,6.583333333,17.87958545,927.9912833,2.1
2015-03-02,21.4375,29,16.9,75.625,45,6.875,25.46540889,927.507524,0
2015-03-03,22.12083333,29.1,17.2,79.33333333,50,6.25,21.85092054,926.3810476,0
2015-03-04,22.24583333,28.7,16.7,81.16666667,55,4.25,22.54220287,925.9416515,0
2015-03-05,23.55,32.4,17.6,77.41666667,39,3.583333333,23.46688953,924.4462424,0
2015-03-06,22.51666667,29.6,18.9,83.75,54,4.75,15.56255999,923.8189633,14.5
2015-03-07,20.8,26.1,19.5,93.5,72,3.583333333,7.902028615,923.6539705,34.8
2015-03-08,21.64583333,25,19.4,89.79166667,73,2.791666667,10.62797458,923.3455383,10.4
2015-03-09,21.54583333,25,19.2,87.25,70,5.166666667,10.23143826,922.1800181,2
2015-03-10,22.43333333,27.4,19.6,82.66666667,63,6.041666667,16.84808094,920.9411103,0.4
2015-03-11,22.725,28.9,19.4,84.41666667,57,6.791666667,19.71806869,920.8720257,3.9
2015-03-12,21.67083333,27.9,17.6,84.625,58,3.791666667,14.18000047,922.4365845,2.4
2015-03-13,21.46666667,28.2,18.6,87.70833333,59,3.291666667,14.7924441,923.7673054,13.4
2015-03-14,21.63333333,27.5,18.5,88.41666667,61,2.166666667,14.16057487,924.6386998,7.3
2015-03-15,21.56666667,27.2,19.1,90.75,62,2.708333333,9.569333894,924.8841555,1.3
2015-03-16,21.1125,30.5,17.9,87.75,45,3.5,12.58869675,924.5719407,38.4
2015-03-17,20.95,27,17.8,85.625,56,4.458333333,13.58756711,925.4856654,0.3
2015-03-18,21.06666667,25.3,18.2,83.83333333,58,4.541666667,11.09834275,926.8536054,0.2
2015-03-19,20.57083333,26,18.5,88.91666667,68,3.416666667,10.93529285,926.7290877,27.7
2015-03-20,20.5125,27,17.2,89.125,56,3.333333333,14.40818697,924.0883039,24.3
2015-03-21,20.48333333,25.8,17.3,89.08333333,64,2.833333333,12.46472363,922.1385025,6.1
2015-03-22,19.55833333,23.2,17.6,88.375,74,5.708333333,10.4469581,923.2567009,1.1
2015-03-23,19.48333333,23.4,16.2,83.54166667,69,5.625,13.44859059,927.4086388,0
2015-03-24,19.74166667,25.4,15.8,82.25,60,6,18.45010903,929.5814153,0
2015-03-25,20.95416667,27.1,15.5,77.79166667,50,5.166666667,21.74821321,928.6247431,0
2015-03-26,22.825,30.5,17.4,72.20833333,42,5.208333333,23.11606259,924.972018,0
2015-03-27,22.02916667,30.1,16.5,75.66666667,41,2.875,22.86611374,926.9107117,0
2015-03-28,22.05833333,28.1,18,77.29166667,45,3.791666667,18.46632366,927.9815384,0
2015-03-29,20.62916667,25.8,19,91.125,76,3.125,8.007745126,925.7536578,13
2015-03-30,21.875,25.4,18.9,85.95833333,69,5.708333333,10.76299515,923.7512131,0.6
2015-03-31,23.19166667,30.4,19.4,76.5,45,7.333333333,21.6385326,924.1907822,0
2015-04-01,21.61666667,27.4,16.5,77.66666667,55,4.375,16.41191278,926.2294068,0
2015-04-02,20.44583333,25.8,16.4,78.25,49,5.541666667,21.44766235,927.5646887,1.2
2015-04-03,19.75833333,25.8,14.9,81.95833333,58,6.083333333,19.67037217,925.7824737,0
2015-04-04,21.675,29.3,18.1,77.66666667,51,6.083333333,18.43078844,922.9678549,0
2015-04-05,22.60416667,27.6,18.2,77.54166667,57,8.5,13.83573688,920.4888282,0
2015-04-06,20.97083333,27.9,16.3,80.33333333,49,10.08333333,16.26295804,921.1905522,0.7
2015-04-07,16.6125,20.2,14.4,88.16666667,69,6.625,10.53560849,926.3930692,6.3
2015-04-08,17.725,24.3,12.6,80.54166667,57,6.5,18.1358287,927.9489819,0
2015-04-09,19.19166667,24.9,14.2,80.54166667,62,5.208333333,17.05479629,928.4879687,0
2015-04-10,19.25416667,25.2,15.1,83.375,63,4.166666667,13.24133571,929.3200643,0
2015-04-11,20.1875,29.1,15,80.45833333,40,4.166666667,17.1750224,927.7447369,0
2015-04-12,18.55833333,25.1,14.6,86.75,60,3.5,12.45876989,926.9618833,0
2015-04-13,19.675,24.8,16.2,83.08333333,69,4.5,13.65901689,928.0955702,0
2015-04-14,20.26666667,26.9,16.5,83.45833333,60,3.75,13.94892566,926.9724278,0
2015-04-15,21.525,28,16.5,82.25,57,5,13.63348099,924.8866459,12.1
2015-04-16,20.25,26.1,17.8,89.75,72,3.833333333,11.43058566,925.4543812,0.7
2015-04-17,20.42083333,26.9,15.8,83.125,55,4.791666667,15.87128757,926.8214534,0
2015-04-18,22.8875,29.6,18,78.04166667,53,6.291666667,15.40402446,924.8186242,0
2015-04-19,21.55416667,26.1,18.2,87.29166667,69,2.833333333,10.4948256,924.941766,0.9
2015-04-20,23.2375,29.8,18.3,81.20833333,53,3.791666667,13.64459863,923.4977742,0
2015-04-21,22.08333333,28,18.8,88.41666667,66,4.875,8.445936585,924.0780107,8.4
2015-04-22,19.70833333,22.7,18.3,93.875,85,3.958333333,5.88524604,926.3287726,17.2
2015-04-23,20.58333333,25.8,18.2,85.875,70,4.958333333,10.83057279,927.0580907,0.1
2015-04-24,22.02916667,28.6,18.2,81.75,51,5.666666667,14.49239356,927.0490563,0
2015-04-25,18.2375,22.9,15.9,83.16666667,59,6.541666667,14.62846067,928.8261225,1.4
2015-04-26,18.62916667,23.6,15.3,83.75,64,6.083333333,14.09113867,929.0155864,0.8
2015-04-27,19.2625,25.5,15.7,80.33333333,50,5.708333333,16.69319587,927.7582702,0
2015-04-28,19.45,26.7,15.1,80.125,49,4.958333333,14.06477045,926.2663362,0
2015-04-29,17.78333333,21.8,15.5,86.25,67,5.416666667,11.06850443,927.654831,0.1
2015-04-30,15.70416667,18.9,13.8,87.75,76,6.208333333,8.003462128,928.2596819,0.2
2015-05-01,16.29166667,22.2,12.5,82.54166667,63,5.583333333,15.44003308,926.912396,0
2015-05-02,17.68333333,26.8,12.2,84.58333333,55,4.125,15.42584291,925.3452957,0
2015-05-03,21.1125,26.9,15.6,74.625,52,7.708333333,14.8173626,924.1786582,0
2015-05-04,19.975,22.2,16.7,80.04166667,64,8.083333333,6.119022704,924.3323795,3.1
2015-05-05,17.625,20.6,16.1,90.33333333,84,5.583333333,6.336180889,928.0903966,0.6
2015-05-06,17.20416667,20.6,15.1,87.29166667,73,4.75,4.997006345,927.6130213,0.1
2015-05-07,16.27083333,22.1,12.8,87.45833333,63,4.833333333,11.72924126,928.2086135,1.1
2015-05-08,15.42083333,18.7,13,81.91666667,65,6.291666667,9.278324127,931.2517931,0.8
2015-05-09,17.48333333,26.5,13.3,77.83333333,45,6.083333333,16.51210466,928.7696825,0
2015-05-10,16.3125,20.9,12.6,93.20833333,75,5.291666667,7.269126528,925.0438025,30
2015-05-11,17.85833333,21.4,15.5,85.41666667,65,7.041666667,8.738434581,922.6168772,0.1
2015-05-12,16.53333333,21.6,13,87.16666667,67,5.25,12.04787379,926.5161075,3
2015-05-13,15.51666667,19.1,13.6,90.875,79,4.833333333,7.840446709,930.8265466,1.4
2015-05-14,15.6625,20.9,12.8,88.79166667,72,4.958333333,9.379360122,930.8181194,0
2015-05-15,15.9,22.4,12.4,83.41666667,53,6.166666667,14.29771733,931.1104067,0
2015-05-16,16.4125,23.5,11.1,83.41666667,51,5.333333333,16.93099227,932.1288861,0
2015-05-17,18.375,24.1,14.1,81.45833333,55,6.333333333,13.39454461,932.283149,0
2015-05-18,18.01666667,22.4,14.6,86.91666667,67,4.25,9.130392884,931.3695974,0
2015-05-19,18.05833333,22,14.8,88.375,74,3.541666667,6.265423256,930.7856957,0
2015-05-20,17.93333333,24.2,13.8,85.83333333,60,5.291666667,12.33933106,930.5574567,0
2015-05-21,18.8125,25.9,14.8,83.45833333,51,5.125,14.16000538,931.9538736,0
2015-05-22,19.5375,26.6,16.5,80.79166667,47,5.708333333,15.02760618,931.2343631,0
2015-05-23,19.59583333,25.9,15.1,74.625,52,5.541666667,13.11733889,928.6317128,0
2015-05-24,19.64166667,27,14.3,77.875,51,4.916666667,14.64214387,926.3877654,0
2015-05-25,21.2125,28.7,15,78.16666667,45,3.541666667,13.61093935,927.1587768,0
2015-05-26,20.24166667,23.8,18.8,88.29166667,73,3.375,5.871764093,928.1243039,0
2015-05-27,22.20416667,28,18.2,74.125,49,6.708333333,13.66689356,924.9151806,2.7
2015-05-28,17.9875,20.3,16.7,83.875,74,8.291666667,2.951316893,924.0690953,5.8
2015-05-29,17.40416667,22.8,13.3,80.04166667,50,5.333333333,13.72372064,923.3646732,4
2015-05-30,16.05,23.2,10.7,77.83333333,37,3.958333333,14.07988131,925.7324017,1.6
2015-05-31,16.02916667,18.7,12.6,94.25,84,3.916666667,4.546592094,927.443229,3.6
2015-06-01,16.2875,17.7,14.8,94.45833333,85,3.458333333,3.090822778,930.1354235,1.2
2015-06-02,15.59166667,17,14.8,91.375,88,4.958333333,3.307349414,930.0887143,0.4
2015-06-03,17.025,23.1,14.3,86.5,66,4.916666667,10.85688749,929.9035623,0
2015-06-04,17.96666667,26.1,14.1,85.20833333,52,4.166666667,13.6097743,931.4876374,0
2015-06-05,17.36666667,25.2,12.3,79.91666667,38,3.916666667,15.92524389,930.8006474,0
2015-06-06,18.54166667,27,12.6,76.75,42,3.875,14.90362719,928.3727438,0.1
2015-06-07,18.625,26.6,13.3,78.25,47,3.208333333,11.05638443,929.2821191,0
2015-06-08,19.025,27.3,12.9,74.375,40,2.833333333,14.24046139,928.4662278,0
2015-06-09,18.27916667,26.7,12.6,75.75,44,2.083333333,13.00436365,927.5948934,0.1
2015-06-10,18.43333333,27.2,12.6,72.625,37,3,14.08641768,927.1021111,0
2015-06-11,20.6,27.6,13,62.54166667,40,6.208333333,15.45768617,926.3149645,0
2015-06-12,17.4125,20,15.8,90.29166667,73,4.625,4.598682538,927.7635359,0.9
2015-06-13,20.22916667,27.7,15.2,72.41666667,39,6.833333333,14.58170925,924.8066947,0
2015-06-14,21.4,28,14.5,63.375,43,10.04166667,14.28924466,922.1982362,0
2015-06-15,15.04583333,21.8,12,91.66666667,73,5.666666667,1.70313163,925.8197025,9
2015-06-16,14.19166667,17.4,11.9,88.875,77,5.166666667,7.776616867,928.8731597,0.1
2015-06-17,18.85833333,26.3,14.9,83.83333333,56,5.458333333,10.45049502,927.9456498,0
2015-06-18,20.1,26.9,14.9,81.16666667,56,8.208333333,11.89505339,926.8998162,2.5
2015-06-19,13.7,15.5,12.4,95.29166667,92,7.541666667,5.750135592,933.8936866,6.8
2015-06-20,15.35833333,21,11.8,80.08333333,58,10.5,12.39917089,934.8488656,0.1
2015-06-21,16.17083333,24.9,12.8,81.54166667,45,5.75,14.78370894,933.6986052,0
2015-06-22,17.73333333,25.8,12.2,76,39,4.625,14.71124459,932.5320076,0
2015-06-23,17.97916667,26.5,13,81.5,39,4.166666667,12.76005499,932.7820891,5.5
2015-06-24,13.98333333,16.6,12.1,94.04166667,86,7.041666667,5.966603059,936.8339739,4.8
2015-06-25,14.10833333,16.8,12,88.125,72,6.75,6.617494271,938.0018475,0.3
2015-06-26,14.61666667,21.1,11,81.66666667,56,7.125,13.34077185,937.8917629,0
2015-06-27,14.14166667,21.5,9.3,81.70833333,47,5.708333333,15.65575027,935.7986731,0.1
2015-06-28,14.7,22.6,10.4,78.29166667,40,4.75,15.44101708,932.5441426,0
2015-06-29,16.00416667,24.8,9.8,75.41666667,42,6.041666667,14.28646955,929.7705577,0.1
2015-06-30,19.17083333,25.3,13.5,67.75,42,8.958333333,13.56585212,927.8405034,0
2015-07-01,17.8375,21.2,15.2,79.41666667,65,5.875,7.057438694,928.7206412,0.5
2015-07-02,17.0125,20.3,15.1,88.45833333,74,3.875,6.190694475,928.1867146,0
2015-07-03,17.20416667,18.9,15,92.375,81,6.541666667,4.599800557,924.3711388,55.9
2015-07-04,15.15,19.8,10.5,91.58333333,83,6.333333333,3.225335148,925.7782413,6.9
2015-07-05,12.5125,14.5,10.5,89.79166667,86,5.291666667,3.950550333,930.5646816,0.1
2015-07-06,15.7125,21.3,11.8,80.45833333,64,7.833333333,13.44328456,929.0457562,0
2015-07-07,16.60416667,20.4,14.3,92.95833333,81,5.291666667,5.620172964,927.6440719,6.5
2015-07-08,17.1625,18.8,15.5,87.45833333,75,8.833333333,4.462092388,925.4358309,2.4
2015-07-09,16.9875,21.2,12.5,73.875,57,10.70833333,14.69178387,926.4918878,0
2015-07-10,17.61666667,26,10.9,80.58333333,49,3.166666667,14.11748108,929.1150673,0
2015-07-11,16.0375,18.1,13,89.33333333,80,4.75,5.266140261,929.113501,1.9
2015-07-12,18.90416667,28.2,12.2,77.20833333,43,4.333333333,15.22001319,927.3275166,0.1
2015-07-13,21.0875,29.2,13.8,63.83333333,36,7.416666667,14.13736653,926.0671716,0
2015-07-14,21.57083333,30.1,14.8,61.33333333,34,6.125,16.32599571,927.51257,0.1
2015-07-15,19.30833333,28.3,14,78.29166667,33,3.208333333,12.11504359,931.0391825,0.1
2015-07-16,18.6125,26.2,16.1,85.08333333,57,4.583333333,11.68494072,931.1384421,0
2015-07-17,18.10833333,24,14.6,80.70833333,53,3.166666667,9.433652731,931.890958,0
2015-07-18,18.175,24.8,12.9,81.375,57,2.166666667,11.55269674,931.3959303,0
2015-07-19,18.94166667,26.6,13.1,66.95833333,36,5.875,16.6645247,929.8741587,0
2015-07-20,18.94583333,26.1,11.5,64,42,6.333333333,14.850697,927.6140864,0
2015-07-21,16.9375,22,12.4,76.20833333,60,7.458333333,4.272224387,927.3473902,0.4
2015-07-22,13.7875,16.6,12.5,89.45833333,81,6,4.055686892,931.6564667,0.3
2015-07-23,16.46666667,21.1,13.5,84.70833333,69,7.458333333,8.738053542,932.0892911,0.1
2015-07-24,18.54583333,26.6,14.5,79.29166667,43,7.375,13.71984202,928.9795099,14.9
2015-07-25,15.32916667,16.6,13.6,95.95833333,94,2.875,2.159753093,927.7550466,28.7
2015-07-26,15.6875,24,10.2,80.75,44,3.541666667,16.30440077,927.5942585,0
2015-07-27,14.62083333,24.4,8.2,74.79166667,28,2.375,17.12322539,928.0703253,0.1
2015-07-28,15.0625,24.6,9.8,79.54166667,33,2.541666667,15.08118874,929.1337195,0
2015-07-29,14.9125,24.4,8.4,79.95833333,38,2.416666667,16.12111702,931.0886343,0.1
2015-07-30,15.18333333,26.9,8.7,84.75,36,2.875,15.17812482,930.8210073,0
2015-07-31,18.86666667,27.5,14.4,74.33333333,36,4,16.22017801,930.2202086,0
2015-08-01,18.525,27.9,12.2,67.29166667,31,2.875,16.89597045,929.8372653,0
2015-08-02,18.25,27.5,11.2,67.91666667,37,4.208333333,17.86783832,927.8836423,0.1
2015-08-03,18.68333333,28.1,11.5,66.70833333,32,4.458333333,17.95647071,928.1492504,0
2015-08-04,19.00833333,28.7,11.9,67.16666667,28,2.666666667,15.83088504,929.6380393,0
2015-08-05,19.30833333,28.3,12.2,63.29166667,32,4.666666667,16.28764786,928.4306752,0
2015-08-06,20.22916667,28.2,14.6,56.41666667,29,4.583333333,15.19245814,926.965531,0
2015-08-07,20.47916667,29.7,14.2,58.08333333,29,4.083333333,16.46386298,927.0775812,0
2015-08-08,19.85416667,29.3,14,63.66666667,28,4.5,17.58949977,928.9028747,0
2015-08-09,18.925,27.1,13.4,79.75,43,6,17.16021816,929.7880352,0
2015-08-10,19.76666667,29,14.4,72.79166667,34,5.833333333,18.06610893,931.3894724,0
2015-08-11,18.84583333,28.2,13.5,74.875,35,5.583333333,18.30522684,932.0461114,0.1
2015-08-12,17.82083333,27.6,11.4,77.33333333,29,2.708333333,18.47053102,931.2949242,0.1
2015-08-13,18.675,29.1,11.9,72.16666667,31,3.333333333,18.1152936,931.2184683,0.1
2015-08-14,18.67916667,28.5,12.1,73.5,35,2.875,18.28089136,930.4361897,0.1
2015-08-15,19.59166667,27.9,12.1,65.66666667,34,4.25,17.92495489,930.0926202,0.1
2015-08-16,19.6,27.6,13.7,67.29166667,36,4.583333333,15.10564415,931.3364208,0
2015-08-17,19.04166667,28.2,12.4,70.91666667,32,4.75,18.92932025,930.3908709,0
2015-08-18,20.03333333,27.4,14,60.58333333,35,6.916666667,12.81578881,927.8629131,0
2015-08-19,20.57916667,28.6,14.5,62,37,8.833333333,18.29113903,924.3837005,0
2015-08-20,14.98333333,20.5,11.9,86.625,64,5.25,11.56608211,928.5931436,0.4
2015-08-21,16.23333333,22.6,13.2,81.04166667,59,7.041666667,14.87616211,928.5681662,0.9
